CODIGO_ESTADO;ESTADO;CODIGO_MUNICIPIO;MUNICIPIO;CODIGO_PARROQUIA;PARROQUIA;CODIGO_CENTRO;CENTRO;DIRECCION;CANTIDAD_MESAS;MESAS_AUTO;VENEZOLANOS;EXTRANJEROS;ELECTORES;TRANSMISION
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104029;UNIDAD EDUCATIVA NACIONAL BOLIVARIANA REPUBLICA DE BOLIVIA;SECTOR: LA PASTORA. FRENTE AVENIDA OESTE 15 . IZQUIERDA CALLE OESTE 15 Y ESQUINA NAZARENO. DERECHA CALLE NORTE 18. REFERENCIA FRENTE A LA ESQUINA SANTA ISABEL;5;5;2943;0;2943;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104030;UNIDAD EDUCATIVA PRIVADA COLEGIO AGUSTINIANO LA DIVINA PASTORA;SECTOR: LA PASTORA. FRENTE AVENIDA NORTE 22  ESQUINA SAN ANTONIO. IZQUIERDA CALLE OESTE 11. DERECHA CALLE  OESTE 13. REFERENCIA AL LADO DEL SANTUARIO NI•O JESÈS DE PRAGA;5;5;2889;0;2889;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104031;UNIVERSIDAD CAT‡LICA SANTA ROSA;SECTOR: SABANA DEL BLANCO. FRENTE CALLE SEMINARIO. IZQUIERDA CALLE CUARTA  SABANA DEL BLANCO. DERECHA AVENIDA BARALT. REFERENCIA AL LADO DEL COLEGIO SAN FRANCISCO JAVIER;3;3;1284;0;1284;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104032;UNIDAD EDUCATIVA NACIONAL BOLIVARIANA JOSê IGNACIO PAZ CASTILLO;SECTOR: SABANA DEL BLANCO. FRENTE CALLE SEXTA . IZQUIERDA PROLONGACI‡N SEXTA CALLE. DERECHA CALLE CALLE REAL DE LOS MECEDORES. REFERENCIA FRENTE AL TALLER CIRCULO OBRERO;3;3;1564;0;1564;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104033;UNIDAD EDUCATIVA LICEO BOLIVARIANO AGUST÷N AVELEDO;SECTOR: LA PASTORA. FRENTE AVENIDA NORTE 14 . IZQUIERDA AVENIDA OESTE 13. DERECHA AVENIDA OESTE 11. REFERENCIA ENTRE ESQUINAS TAJAMAR  Y NATIVIDAD;8;8;4127;0;4127;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104034;UNIDAD EDUCATIVA PRIVADA MONSE•OR CASTILLO;SECTOR LA PASTORA DERECHA AVENIDA OESTE 13. IZQUIERDA AVENIDA OESTE 11. FRENTE AVENIDA NORTE 10 FRENTE IGLESIA LA PASTORA CASA;2;2;906;0;906;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104036;UNIDAD EDUCATIVA NACIONAL BOLIVARIANA 5 DE JULIO;SECTOR LA PASTORA DERECHA AVENIDA NORTE 8. IZQUIERDA AVENIDA NORTE 9. FRENTE AVENIDA OESTE 9 FRENTE FARMACIA AMADORES CASA;4;4;1852;0;1852;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104037;UNIDAD EDUCATIVA DISTRITAL URDANETA;SECTOR LA PASTORA DERECHA AVENIDA OESTE 9. IZQUIERDA AVENIDA OESTE 11. FRENTE AVENIDA NORTE 10 FRENTE A LA PLAZA LA PASTORA CASA;3;3;1317;0;1317;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104038;UNIDAD EDUCATIVA NACIONAL BOLIVARIANA ESTEBAN GIL BORGES;SECTOR LA PASTORA DERECHA AVENIDA OESTE 11. FRENTE AVENIDA NORTE 10. IZQUIERDA CALLE OESTE 9 FRENTE A LA PLAZA LA PASTORA CASA;4;4;2061;0;2061;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104039;UNIDAD EDUCATIVA DISTRITAL RIBAS;SECTOR LA PASTORA DERECHA AVENIDA OESTE 9. IZQUIERDA AVENIDA OESTE 11. FRENTE AVENIDA NORTE 10 FRENTE A LA PLAZA LA PASTORA CASA;2;2;985;0;985;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104040;UNIDAD EDUCATIVA PARROQUIAL NUESTRA SE•ORA DE COROMOTO;SECTOR LA PASTORA DERECHA AVENIDA OESTE 13. FRENTE AVENIDA NORTE 8. IZQUIERDA CALLE ESQUINA LA PASTORA FRENTE AL PREESCOLAR CHABELITA CASA;2;2;618;0;618;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104042;UNIDAD EDUCATIVA COLEGIO LUZ Y SABER;SECTOR: MANICOMIO. FRENTE CALLE PRINCIPAL DE MANICOMIO. IZQUIERDA CALLE NUEVA AGUA SALUD. DERECHA CALLE SAN RAFAEL. REFERENCIA FRENTE AL EDIFICIO GILDA;2;2;659;0;659;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104043;CENTRO MUNICIPAL DE ATENCI‡N INTEGRAL (CMAI) LA PASTORA;SECTOR: LOS MECEDORES. FRENTE AVENIDA BARALT. IZQUIERDA AVENIDA BARALT. DERECHA CALLE  REAL DE LOS MECEDORES. REFERENCIA FRENTE AL TERMINAL DE CAMIONETAS DE COTIZA;1;1;230;0;230;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104045;CENTRO PRE-ESCOLAR ARTURO MICHELENA I;SECTOR: ALTOS DE LIDICE. FRENTE CALLE LA REDOMA. IZQUIERDA PROLONGACI‡N CALLE LA REDOMA. DERECHA CALLE PRINCIPAL. REFERENCIA PARTE POSTERIOR DEL HOSPITAL DE LIDICE;1;1;425;0;425;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104046;UNIDAD EDUCATIVA DISTRITAL JOSê LU÷S RAMOS;SECTOR: LIDICE. FRENTE CALLE CAMPO ELIAS. IZQUIERDA PROLONGACI‡N CALLE CAMPO ELIAS. DERECHA CALLE PRINCIPAL DE LIDICE. REFERENCIA FRENTE AL HOSPITAL EL MANICOMIO;7;7;3679;0;3679;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104047;UNIDAD EDUCATIVA NACIONAL CANAIMA;SECTOR CANAIMA DE EL MANICOMIO FRENTE CALLE RANCHO GRANDE. IZQUIERDA PROLONGACI‡N CALLE RANCHO GRANDE. DERECHA CALLEJ‡N CANAIMA FRENTE AL TERMINAL DE CAMIONETAS LINEA EL MANICOMIO EDIFICIO;1;1;255;0;255;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104048;ESCUELA NACIOANL BASICA EL POLVORIN;SECTOR: LA PASTORA. FRENTE CALLE ENCARNACION. IZQUIERDA CALLE CIEGA. DERECHA CALLE CIEGA. REFERENCIA CALLE ENCARNACION A QUEBRADA, CALLE CIEGA;1;1;193;0;193;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104049;ASOCIACION CIVIL COMUNITARIAA LA DIVINA PASTORA;SECTOR: EL POLVORIN. FRENTE CALLE SANTA ISABEL. IZQUIERDA CALLEJ‡N EL HUECO. DERECHA CALLEJ‡N HORNITOS. REFERENCIA ADYECENTE A LA  PLAZA ANDRES ELOY BLANCO;1;1;145;0;145;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104050;PREESCOLAR ASISTENCIAL PROCER PEDRO CAMEJO;SECTOR MANICOMIO FRENTE CALLE EL CARMEN. DERECHA PROLONGACI‡N CALLE EL CARMEN. IZQUIERDA PROLONGACI‡N CALLE EL CARMEN DETRµS DEL ESTANQUE AGUA SALADA DE HIDROCAPITAL CASA;1;1;456;0;456;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104051;ANTIGUO IPOSTEL;SECTOR PUERTA CARACAS DERECHA CALLE PILA A CALLE NUEVA. IZQUIERDA CALLE POLVORIN. FRENTE CALLE PRIMERA CALLE EL POLVORIN PATIO DE BOLAS CASA;1;1;256;0;256;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;4;PQ. LA PASTORA;10104052;MODULO BARRIO ADENTRO UNION Y FUERZA;SECTOR TINAJITAS IZQUIERDA AVENIDA SUCRE. FRENTE AVENIDA SUCRE. DERECHA CALLEJ‡N BUENA VISTA LATERAL AL REGIMIENTO DE LA GUARDIA DE HONOR CASA;1;1;404;0;404;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;5;PQ. SAN AGUSTIN;10105002;COLEGIO CORAZON DE MARIA;SECTOR SAN AGUSTIN IZQUIERDA CALLE JUNIN. FRENTE CALLE JUNIN A AYACUCHO ESQUINA JUNIN RESTAURANT JUNIN CASA;4;4;2368;0;2368;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;5;PQ. SAN AGUSTIN;10105005;ESCUELA DE ARTES PLASTICAS CRISTOBAL ROJAS;SECTOR SAN AGUSTIN DEL NORTE DERECHA CALLE EL CONDE. IZQUIERDA CALLE PASTOR. FRENTE CALLE LOPEZ ORIHUELA AL LADO DEL CICPC EDIFICIO;5;5;2439;0;2439;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;5;PQ. SAN AGUSTIN;10105008;UNIDAD EDUCATIVA NACIONAL BOLIVARIANA BICENTENERIA REPUBLICANO;SECTOR SAN AGUSTIN DEL NORTE IZQUIERDA AVENIDA SUR 17. FRENTE AVENIDA LECUNA. DERECHA CALLE SAN FELIX AL  LADO DEL CONJUNTO DE TORRES DE PARQUE CENTRAL (ANTIGUO SEPACE) EDIFICIO;11;11;6079;0;6079;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;5;PQ. SAN AGUSTIN;10105010;UNIDAD EDUCATIVA NACIONAL DOCTOR ELIAS RODRIGUEZ;SECTOR VUELTA DE CASQUILLO DERECHA AVENIDA LEONARDO RUIZ PINEDA. IZQUIERDA CALLE EL HELICOIDE. FRENTE CALLE VUELTA EL CASQUILLO VIA EL HELICOIDE PARTE BAJA EDIFICIO;6;6;2911;0;2911;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;5;PQ. SAN AGUSTIN;10105012;PREESCOLAR CONCEPCION MARINO;SECTOR: LEONARDO RUIZ PINEDA. FRENTE AVENIDA LEONARDO RUIZ PINEDA. IZQUIERDA ESCALERA HORNOS DE CAL. DERECHA CALLE CALLE REAL DE MARIN. REFERENCIA FRENTE A LA CASA CULTURAL LA ALAMEDA;3;3;1539;0;1539;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;5;PQ. SAN AGUSTIN;10105013;CENTRO DE MISIONES MANUEL FOMBONA PACHANO;SECTOR LA CEIBA DERECHA AVENIDA LEONERDO RUIZ PINEDA. IZQUIERDA PASAJE ONCE. FRENTE PASAJE DOCE DIAGONAL AL MERCAL CASA;5;5;2683;0;2683;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;5;PQ. SAN AGUSTIN;10105014;CEMAI SAN AGUSTIN;SECTOR: BULEVAR RUIZ PINEDA. FRENTE AVENIDA LEONARDO RUIZ PINEDA. IZQUIERDA CALLE PASAJE 12. DERECHA CALLE PASAJE 10. REFERENCIA AL FRENTE LOCAL D EDIFICIO B PLANTA BAJA;3;3;1286;0;1286;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;5;PQ. SAN AGUSTIN;10105015;UNIDAD EDUCATIVA DISTRITAL JUAN LANDAETA;SECTOR: LA CHARNECA. FRENTE CALLE REAL LA CHARNECA. IZQUIERDA CALLE PRIMERA CALLE LA CHARNECA LADO OESTE. DERECHA CALLE PRIMERA CALLE LA CHARNECA LADO ESTE. REFERENCIA FRENTE A LA CALLE REAL DE LA CHARNECA;6;6;3245;0;3245;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;5;PQ. SAN AGUSTIN;10105016;ESCUELA BASICA NACIONAL MERIDA SISO DE VAZQUEZ;SECTOR: HORNOS DE CAL. FRENTE AVENIDA LEONARDO RUIZ. IZQUIERDA CALLE ESCALERA SUBIDA LA FORD. DERECHA CALLE  REAL DE  HORNOS DE CAL. REFERENCIA EN LA RESIDENCIAS HORNOS DE CAL PLANTA BAJA;5;5;2724;0;2724;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;5;PQ. SAN AGUSTIN;10105017;MUSEO DE LA ESTAMPA Y EL DISE•O CARLOS CRUZ DIEZ;SECTOR SAN AHUSTIN DEL NORTE FRENTE AVENIDA BOLIVAR. DERECHA CALLE SUR 11. IZQUIERDA CALLE NUEVO CIRCO A UNA CUADRA DE LA PLAZA DE TOROS EDIFICIO;3;3;1199;0;1199;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;5;PQ. SAN AGUSTIN;10105021;BIBLIOTECA PUBLICA LEONARDO RUIZ PINEDA;SECTOR LEONARDO RUIZ PINEDA FRENTE AVENIDA LEONARDO RUIZ PINEDA. DERECHA PASAJE SIETE. IZQUIERDA BULEVAR PASEJE 8 FRENTE DE LA FERRETERIA PASAJE 7 Y 8 EDIFICIO;3;3;1721;0;1721;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;5;PQ. SAN AGUSTIN;10105022;ESTACION DE METRO CABLE EL MANGUITO;SECTOR EL MANGUITO DERECHA CALLE PARAMACONI. IZQUIERDA CALLE PRINCIPAL DEL MANGUITO. FRENTE CALLE PRINCIPAL TERRAZAS DEL ALBA SUBIENDO POR EL MODULO BARRIO ADENTRO DE EL MANGUITO LOCAL COMERCIAL;2;2;672;0;672;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;5;PQ. SAN AGUSTIN;10105023;CENTRO DE EDUCACION INICIAL SIMONCITO MARIA ANTONIA;SECTOR: LA TELEVISORA. FRENTE CALLE SEPTIMA CALLE LA CHARNECA. IZQUIERDA CALLE RAYA AZUL. DERECHA CALLE CUARTA DE LA CHARNECA. REFERENCIA ENTRADA POR EL COMANDO 5H DE LA GUARDIA NACIONAL;1;1;379;0;379;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;5;PQ. SAN AGUSTIN;10105024;ESTACION METROCABLE HORNOS DE CAL;SECTOR: HORNOS DE CAL. FRENTE CALLE CALLE EL ESTANQUE. IZQUIERDA CALLE FILA DE HORNOS DE CAL. DERECHA CALLE EL TANQUE. REFERENCIA ANTIGUO TANQUE DE LA CHARNECA;1;1;372;0;372;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;5;PQ. SAN AGUSTIN;10105025;ESTACION METROCABLE LA CEIBA;SECTOR EL TANQUE FRENTE AVENIDA PARAMACONI. DERECHA CALLE PARAMACONI. IZQUIERDA CALLE FILAS DE MARIN AL LADO DEL COLEGIO DON PEDRO FE Y ALEGRIA LOCAL COMERCIAL;2;2;705;0;705;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;5;PQ. SAN AGUSTIN;10105026;CENTRO DE EDUCACION INICIAL NACIONAL MATEA BOLIVAR;SECTOR SAN AGUSTIN DEL NORTE IZQUIERDA CALLE PICHINCHA. FRENTE CALLE CAMILO TORRES. DERECHA CARRERA ARISMENDI MEDIA CUADRA DEL DIARIO VEA CASA;4;4;2322;0;2322;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;5;PQ. SAN AGUSTIN;10105028;DESARROLLO URBANISTICO SAN AGUSTIN II;SECTOR PARQUE CARABOBO  AV. BOLIVAR, PARQUE VARGAS, EDIFICIO;1;1;339;0;339;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;6;PQ. SAN JOSE;10106002;UNIDAD EDUCATIVA NACIONAL BOLIVARIANA JESÈS MARIA PµEZ;SECTOR: COTIZA. FRENTE CALLE FORESTAL. IZQUIERDA CALLE LOS ALIADOS. DERECHA CALLE FORESTAL. REFERENCIA FRENTE   BLOQUE NUMERO  1 DE COTIZA, BAJANDO POR LA COMANDANCIA DE LA GUARDIA NACIONAL;7;7;4046;0;4046;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;6;PQ. SAN JOSE;10106003;ESCUELA NACIONAL PRIMARIA BERNARDO O HIGGINS;SECTOR: SAN JOSE. FRENTE CALLE CARMEN C TRAVIESO O NORTE 3. IZQUIERDA CALLE ESQUINA LEON. DERECHA CALLE SANTA ISABEL. REFERENCIA FRENTE ESQUINA SANTA ISABEL A LE‡N,;8;8;4495;0;4495;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;6;PQ. SAN JOSE;10106004;UNIDAD EDUCATIVA NACIONAL BOLIVARIANA ARMANDO ZULOAGA BLANCO;URBANIZACI‡N SAN JOSE DERECHA AVENIDA CARIDAD. IZQUIERDA AVENIDA REMEDIO. FRENTE AVENIDA PANTEON FRENTE A RESIDENCIAS SANTA ANA DE CORO EDIFICIO;8;8;4451;0;4451;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;6;PQ. SAN JOSE;10106005;UNIDAD EDUCATIVA ECOL‡GICA SANT÷SIMA TRINIDAD;BARRIO: SAN JOSE. FRENTE CALLE SANTA ISABEL. IZQUIERDA CALLE SAN LORENZO. DERECHA CALLE SANTA ISABEL. REFERENCIA A 50 METROS DE LA ESCUELA DE MEDICINA VARGAS Y LA PLAZA SAN LORENZO;4;4;2319;0;2319;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;6;PQ. SAN JOSE;10106008;UNIDAD EDUCATIVA JOSê ANTONIO ANZOATEGUI;BARRIO: SANTA ISABEL. FRENTE CALLE QUEBRADA. IZQUIERDA CALLE SANTA INES. DERECHA ESCALERA LA QUEBRADA. REFERENCIA AL FONDO DE LA CALLE CIEGA Y ESCALERAS SANTA INES;3;3;1505;0;1505;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;6;PQ. SAN JOSE;10106010;ESCUELA TêCNICA COMERCIAL ROBINSONIANA SANTOS MICHELENA;SECTOR SAN JOSE DERECHA CALLE SAN RAFAEL. IZQUIERDA CALLE LOS TELARES. FRENTE CALLE SAN RAFAEL A 50METROS DE LA IGLESIA SAN JOSê Y FRENTE  A LA PLAZA LOS LICEOS EDIFICIO;9;9;5020;0;5020;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;6;PQ. SAN JOSE;10106011;UNIDAD EDUCATIVA BOLIVARIANA RAFAEL URDANETA;SECTOR: SAN JOSE. FRENTE CALLE SAN RAFAEL. IZQUIERDA CALLE LOS TELARES. DERECHA CALLE SAN RAFAEL. REFERENCIA A 50 METROS DE LA IGLESIA SAN JOSê Y FRENTE  A LA PLAZA LOS LICEOS;9;9;4825;0;4825;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;6;PQ. SAN JOSE;10106012;HOSPITAL DOCTOR FRANCISCO ANTONIO RISQUEZ;BARRIO COTIZA FRENTE CALLE REAL. DERECHA CALLEJ‡N FUNDAPOL. IZQUIERDA CALLEJ‡N EL MERCADITO FRENTE AL MERCADO DE COTIZA EDIFICIO;5;5;2480;0;2480;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;6;PQ. SAN JOSE;10106017;UNIDAD EDUCACIONAL NI•O DIOS DE SAN JOSê;SECTOR: SAN JOSE. FRENTE CALLE SAN RAFAEL. IZQUIERDA CALLE SAN JOSE. DERECHA CALLE TELARES. REFERENCIA FRENTE ESQUINAS SAN   GABRIEL NUMERO 91, DETRµS DEL BANCO DE VENEZUELA;2;2;678;0;678;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;6;PQ. SAN JOSE;10106019;UNIDAD EDUCACIONAL PRIVADA INSTITUTO JUNKAL;URBANIZACI‡N: TELARES. FRENTE AVENIDA NORTE NUEVE DE SAN GABRIEL. IZQUIERDA AVENIDA TELARES. DERECHA AVENIDA PALO NEGRO. REFERENCIA AL LADO DE EDIFICIO TELARES Y DIAGONAL A ACEITES DIANA;2;2;787;0;787;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;6;PQ. SAN JOSE;10106020;PREESCOLAR ASISTENCIAL JESUS DE LA DIVINA MISERICORDIA;SECTOR: SAN JOSE. FRENTE CALLE ROSARIO. IZQUIERDA CALLE SAN CARLOS. DERECHA CALLE SANTA INES. REFERENCIA DIAGONAL AL INSTITUTO DE REHABILITACI‡N DEL HOSPITAL VARGAS, CASA NUMERO 89, AL FRENTE DE LA CASA NUMERO 63-1;1;1;363;0;363;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;6;PQ. SAN JOSE;10106022;CENTRO DE EDUCACION INICIAL MIS PRIMERAS LUCES;URBANIZACI‡N: SAN JOSE. FRENTE CALLE PORVENIR. IZQUIERDA CALLE VILLA ENCARNACION. DERECHA CALLE PALO NEGRO. REFERENCIA ENTRE ESQUINAS 7 Y NORTE 3, DIAGONAL AL MESON DE SANCHEZ;4;4;1970;0;1970;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;6;PQ. SAN JOSE;10106023;UNIDAD UDUCATIVA INTEGRAL ENRIQUE VASQUEZ FERMIN;BARRIO: COTIZA. FRENTE CALLE SANTA ELENA. IZQUIERDA CALLEJ‡N SEGUNDO. DERECHA CALLEJ‡N PRIMERO. REFERENCIA PROLONGACION DE COTIZA, CALLE SANTA ELENA, 2' CALLEJON B;1;1;228;0;228;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;6;PQ. SAN JOSE;10106024;DESARROLLO URBANISTICO SAN JOSê;SECTOR SAN JOSê, AV. NORTE 3 CON ESTE 15  A DOS CUADRAS DEL PANTE‡N NACIONAL EDIFICIO;1;1;37;0;37;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;7;PQ. SAN JUAN;10107001;UNIDAD EDUCATIVA NACIONAL BOLIVARIANA TEOTISTE DE GALLEGOS;BARRIO: UNION ARTIGAS. FRENTE CALLE FINAL DE LA CALLE BARRIO UNION. IZQUIERDA CALLE LOS PIPOTES. DERECHA CALLE PINTO SALINAS. REFERENCIA FRENTE A LA CASA NUMERO 20 SUBIENDO A MANO DERECHA DESPUêS DEL HOSPITAL MILITAR.;4;4;2080;0;2080;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;7;PQ. SAN JUAN;10107002;UNIDAD EDUCATIVA NACIONAL ZOE XIQUES SILVA;SECTOR: ARTIGAS. FRENTE AVENIDA JOSE ANGEL LAMAS. IZQUIERDA CALLE EL GUATARO. DERECHA AVENIDA JOSE ANGEL LAMAS. REFERENCIA AL LADO DE IPOSTEL, SUBIENDO POR DETRµS DE LA IGLESIA NUESTRA SE•ORA DE LOURDES;6;6;3462;0;3462;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;7;PQ. SAN JUAN;10107003;CENTRO DE EDUCACI‡N INICIAL JUAN TORO;SECTOR: ARTIGAS. FRENTE AVENIDA JOSE ANGEL LAMAS. IZQUIERDA CALLE ENTRADA AL GUARATARO. DERECHA AVENIDA JOSE ANGEL LAMAS. REFERENCIA DENTRO DE LAS INSTALACIONES DE IPOSTEL Y AL LADO DEL MERCAL;3;3;1259;0;1259;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;7;PQ. SAN JUAN;10107004;UNIDAD EDUCATIVA NACIONAL BOLIVARIANA PEDRO PABLO BARNOLA;SECTOR: PALOS GRANDES. FRENTE CALLE SUCRE. IZQUIERDA AVENIDA SAN MARTIN. DERECHA CALLE ESQUINA DE PALOS GRANDES. REFERENCIA FRENTE AL MINISTERIO DE AMBIENTE. DIAGONAL A LA JEFATURA DE SAN JUAN.;2;2;980;0;980;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;7;PQ. SAN JUAN;10107005;CENTRO CULTURAL LAS AMARILLAS;BARRIO EL GUARATARO DERECHA CALLE MANSI‡N. IZQUIERDA CALLE EL PLACER. FRENTE CALLE ESPUELA DE GALLO FRENTE A LA CALLE LAS AMARILLAS DEL GUARATARO. BAJANDO POR LAS ESCALERAS DE LA CANCHA, CALLE CIEGA CASA;2;2;769;0;769;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;7;PQ. SAN JUAN;10107006;UNIDAD EDUCATIVA NACIONAL LOS EUCALIPTOS;BARRIO: LOS EUCALIPTUS. FRENTE CALLE CALLE REAL DE LOS EUCALIPTUS. IZQUIERDA CALLE LA VUELTA DE LOS PAVOS. DERECHA CALLE EL TUNEL. REFERENCIA FRENTE ANTIGUO MODULO DE LA POLIC÷A METROPOLITANO;3;3;1238;0;1238;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;7;PQ. SAN JUAN;10107007;UNIDAD EDUCATIVA DISTRITAL CAJIGAL;SECTOR: EL GUARATARO. FRENTE CALLE  ALCANTARA. IZQUIERDA CALLE TERRAZA. DERECHA CALLE FLORIDA. REFERENCIA FRENTE A LA QUINTA ALCµNTARA DE TERRAZAS DEL GUARATARO.  AL LADO DEL MODULO DE SALUD CAGIGAL.;3;3;1391;0;1391;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;7;PQ. SAN JUAN;10107008;UNIDAD EDUCATIVA DISTRITAL  µNGEL RIVAS BALDWIN;BARRIO: SAN JUAN. FRENTE CALLE SOLEDAD. IZQUIERDA CALLE SOLEDAD. DERECHA CALLE LA FLORIDA. REFERENCIA AL LADO DE LA CHARCUTER÷A Y TALLER NEGRA MATEA.;3;3;1585;0;1585;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;7;PQ. SAN JUAN;10107010;ESCUELA NACIONAL BOLIVARIANA 19 DE ABRIL;URBANIZACI‡N SAN MARTIN FRENTE AVENIDA SAN MARTIN. DERECHA CALLE GARITA. IZQUIERDA CALLE CAPUCHINO FRENTE A  LA PLAZA CAPUCHINO. AL LADO DE LA IGLESIA SAN JUAN BAUTISTA. DIAGONAL A LA ESTACI‡N METRO CAPUCHINO. CASA;12;12;6430;0;6430;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;7;PQ. SAN JUAN;10107011;UNIDAD EDUCATIVA PARTICULAR SAN JUAN;SECTOR: SAN JUAN. FRENTE AVENIDA AVENIDA SUR 4. IZQUIERDA AVENIDA  ESQUINA SAN FRANCISQUITO. DERECHA AVENIDA  OESTE 16 . REFERENCIA ESQUINA AGUACATE  DIAGONAL AL PUENTE AYACUCHO;4;4;2082;0;2082;T
1;DTTO. CAPITAL;1;CE. BLVNO LIBERTADOR;7;PQ. SAN JUAN;10107012;UNIDAD EDUCATIVA NACIONAL BOLIVARIANA 25 DE JULIO.;SECTOR: SAN JUAN. FRENTE AVENIDA SUR 12. IZQUIERDA CALLE ESQUINA GARITA. DERECHA CALLE ESQUINA PEPE ALEMAN. REFERENCIA DIAGONAL A LA INTENDENCIA MILITAR.;9;9;5140;0;5140;T
